codigo_puesto_unico,zona_codigo,puesto_codigo,zona_operativa,templo_sector,nombre_puesto_dashboard,nombre_puesto_base,nombres_puesto_base_variantes,nombre_puesto_ideca,nombre_sitio,localidad_codigo,localidad,direccion,latitud,longitud,estado_geocodificacion,fuente_geografica,total_testigos,lideres_activos,beneficiarios_mesas_trabajo,referidos_activos_lideres,lideres_ref_0,lideres_ref_1_5,lideres_ref_6_9,lideres_ref_10_mas,pct_lideres_activos,pct_beneficiarios_mesas_trabajo,numero_puesto_ideca
160010201,02,01,NORTE,EL ROSAL,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,1
160010201,02,01,NORTE,ENGATIVÁ,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,3,0,1,0,0,100.0,0.0,1
160010201,02,01,NORTE,FERIAS,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010201,02,01,NORTE,LA GRANJA,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010201,02,01,NORTE,ORQUÍDEAS,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,27,0,0,0,1,100.0,0.0,1
160010201,02,01,NORTE,SUBA - PRADO,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,0,11,1,0,0,1,100.0,0.0,1
160010201,02,01,NORTE,SUBA – RINCÓN,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010201,02,01,SUR,LA VICTORIA,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010201,02,01,SUR,PATIO BONITO,Parqueadero,CHICO NORTE,CHICO NORTE | COLEGIO NACIONAL SUCRE | COLISEO DE LA LUNA | ESCUELA JUAN XXIII | I.E. GENERAL SANTANDER | I.E. JHON F. KENNEDY 16 DE JULIO | IE MARISCAL SUCRE | IE TEC COL NAL PINILLOS | MEGA COLEGIO,Parqueadero,Chicó Norte,02,Chapinero,AV CLL 100 # 16 - 75,4.685075567000013,-74.04965463600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,0,0,0,0,0,0,0,0.0,0.0,1
160010202,02,02,NORTE,CHAPINERO,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,1,19,1,0,0,1,100.0,50.0,2
160010202,02,02,NORTE,FONTIBÓN,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,3,3,0,9,0,3,0,0,100.0,0.0,2
160010202,02,02,NORTE,LA COLINA,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010202,02,02,NORTE,ORQUÍDEAS,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,1,7,0,0,1,0,100.0,100.0,2
160010202,02,02,NORTE,SUBA - PRADO,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010202,02,02,NORTE,SUBA – RINCÓN,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,1,0,2,0,1,0,0,50.0,0.0,2
160010202,02,02,SUR,BOSA LA ESTACION,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010202,02,02,SUR,GALAN,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,2
160010202,02,02,SUR,LA VICTORIA,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010202,02,02,SUR,LUCERO BAJO,Parqueadero Olímpica,IE LA ARMONIA,C.D.I. LA LUZ | CHICO RESERVADO | COL CARLOS LOZANO Y LOZANO | COLEGIO CHAMPAGNAT SEDE PRIMARIA | COLEGIO JOSE EUSEBIO CARO (BLOQUE NUEVO) | I. E. S. UNILLANOS SEDE SAN ANTONIO | I.E. EL ROSARIO SEDE CENTRAL | IE GENERAL SANTANDER SD MI TIERNA EDAD | IE LA ARMONIA | IE MPAL LICEO SUR ANDINO-SD PRINCIPAL | INST.EDC.20 DE ENERO,Parqueadero Olímpica,Chicó Reservado,02,Chapinero,CLL 97 # 10 - 45,4.679733713000019,-74.04422465800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,2
160010203,02,03,NORTE,CHAPINERO,Liceo Francés Louis Pasteur,COLEGIO PANAMERICANO,CHICO LICEO FRANCES LOUIS PASTEUR | COLEGIO PANAMERICANO | ESCUELA BLANCA SAENZ | IE TECNICO INDUSTRIAL | INEM CARLOS ARTURO TORRES SD CENTRAL | JARDIN INF VILLA MARCELA | U.P.T.C.,Liceo Francés Louis Pasteur,Chico Liceo Francés Louis Pasteur,02,Chapinero,CLL 86 # 7 - 40,4.666711980000002,-74.046773557,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,1,1,0,1,0,0,0,50.0,50.0,3
160010203,02,03,NORTE,LA GRANJA,Liceo Francés Louis Pasteur,COLEGIO PANAMERICANO,CHICO LICEO FRANCES LOUIS PASTEUR | COLEGIO PANAMERICANO | ESCUELA BLANCA SAENZ | IE TECNICO INDUSTRIAL | INEM CARLOS ARTURO TORRES SD CENTRAL | JARDIN INF VILLA MARCELA | U.P.T.C.,Liceo Francés Louis Pasteur,Chico Liceo Francés Louis Pasteur,02,Chapinero,CLL 86 # 7 - 40,4.666711980000002,-74.046773557,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,0,1,1,1,0,0,100.0,0.0,3
160010203,02,03,NORTE,SUBA – FLORES,Liceo Francés Louis Pasteur,COLEGIO PANAMERICANO,CHICO LICEO FRANCES LOUIS PASTEUR | COLEGIO PANAMERICANO | ESCUELA BLANCA SAENZ | IE TECNICO INDUSTRIAL | INEM CARLOS ARTURO TORRES SD CENTRAL | JARDIN INF VILLA MARCELA | U.P.T.C.,Liceo Francés Louis Pasteur,Chico Liceo Francés Louis Pasteur,02,Chapinero,CLL 86 # 7 - 40,4.666711980000002,-74.046773557,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,7,0,0,1,0,100.0,0.0,3
160010203,02,03,NORTE,SUBA – RINCÓN,Liceo Francés Louis Pasteur,COLEGIO PANAMERICANO,CHICO LICEO FRANCES LOUIS PASTEUR | COLEGIO PANAMERICANO | ESCUELA BLANCA SAENZ | IE TECNICO INDUSTRIAL | INEM CARLOS ARTURO TORRES SD CENTRAL | JARDIN INF VILLA MARCELA | U.P.T.C.,Liceo Francés Louis Pasteur,Chico Liceo Francés Louis Pasteur,02,Chapinero,CLL 86 # 7 - 40,4.666711980000002,-74.046773557,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,3
160010203,02,03,SUR,CARVAJAL,Liceo Francés Louis Pasteur,COLEGIO PANAMERICANO,CHICO LICEO FRANCES LOUIS PASTEUR | COLEGIO PANAMERICANO | ESCUELA BLANCA SAENZ | IE TECNICO INDUSTRIAL | INEM CARLOS ARTURO TORRES SD CENTRAL | JARDIN INF VILLA MARCELA | U.P.T.C.,Liceo Francés Louis Pasteur,Chico Liceo Francés Louis Pasteur,02,Chapinero,CLL 86 # 7 - 40,4.666711980000002,-74.046773557,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,3
160010205,02,05,NORTE,CHAPINERO,Universidad EAN,UNIVERSIDAD EAN,IE LEONIDAS ACUÑA SD RAFAEL VALLE MEZA | UNIVERSIDAD EAN,Universidad EAN,Universidad EAN,02,Chapinero,"CLL 79 # 11 - 45 / 
CRA 11 # 78 - 47",4.663431076999984,-74.054800253,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,1,25,0,0,1,1,100.0,50.0,5
160010205,02,05,NORTE,SUBA - PRADO,Universidad EAN,UNIVERSIDAD EAN,IE LEONIDAS ACUÑA SD RAFAEL VALLE MEZA | UNIVERSIDAD EAN,Universidad EAN,Universidad EAN,02,Chapinero,"CLL 79 # 11 - 45 / 
CRA 11 # 78 - 47",4.663431076999984,-74.054800253,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,5
160010206,02,06,NORTE,CHAPINERO,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,3,3,3,4,1,2,0,0,100.0,100.0,6
160010206,02,06,NORTE,FONTIBÓN,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,6
160010206,02,06,NORTE,LA COLINA,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,1,0,3,0,1,0,0,50.0,0.0,6
160010206,02,06,NORTE,LA GRANJA,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,0,4,0,2,0,0,100.0,0.0,6
160010206,02,06,NORTE,SUBA – LISBOA,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,6,0,0,1,0,100.0,0.0,6
160010206,02,06,NORTE,SUBA – RINCÓN,Universidad Sergio Arboleda,UNIVERSIDAD SERGIO ARBOLEDA,UNIVERSIDAD ANTONIO NARIÑO | UNIVERSIDAD DE CUNDINAMARCA | UNIVERSIDAD SERGIO ARBOLEDA,Universidad Sergio Arboleda,Universidad Sergio Arboleda,02,Chapinero,CLL 74 # 14 - 14,4.660894644999985,-74.05979578900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,6
160010207,02,07,NORTE,CHAPINERO,Universidad Pedagógica Nacional,UNIVERSIDAD PEDAGOGICA NACIONAL,UNIVERSIDAD PEDAGOGICA NACIONAL,Universidad Pedagógica Nacional,Universidad Pedagógica Nacional,02,Chapinero,CLL 72 # 11 - 86,4.657867382000006,-74.059299893,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,2,26,0,1,0,1,100.0,100.0,7
160010207,02,07,NORTE,FERIAS,Universidad Pedagógica Nacional,UNIVERSIDAD PEDAGOGICA NACIONAL,UNIVERSIDAD PEDAGOGICA NACIONAL,Universidad Pedagógica Nacional,Universidad Pedagógica Nacional,02,Chapinero,CLL 72 # 11 - 86,4.657867382000006,-74.059299893,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,0,2,0,2,0,0,100.0,0.0,7
160010207,02,07,NORTE,SUBA - PRADO,Universidad Pedagógica Nacional,UNIVERSIDAD PEDAGOGICA NACIONAL,UNIVERSIDAD PEDAGOGICA NACIONAL,Universidad Pedagógica Nacional,Universidad Pedagógica Nacional,02,Chapinero,CLL 72 # 11 - 86,4.657867382000006,-74.059299893,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,3,0,1,0,0,100.0,0.0,7
160010207,02,07,SUR,CARVAJAL,Universidad Pedagógica Nacional,UNIVERSIDAD PEDAGOGICA NACIONAL,UNIVERSIDAD PEDAGOGICA NACIONAL,Universidad Pedagógica Nacional,Universidad Pedagógica Nacional,02,Chapinero,CLL 72 # 11 - 86,4.657867382000006,-74.059299893,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,1,0,1,0,0,100.0,0.0,7
160010208,02,08,NORTE,FERIAS,Colegio Distrital Simón Rodríguez - Sede B,GRANADA COLEGIO SIMON RODRIGUEZ SEDE B,CC ECOPLAZA | GRANADA COLEGIO SIMON RODRIGUEZ SEDE B,Colegio Distrital Simón Rodríguez - Sede B,Granada Colegio Simón Rodríguez Sede B,02,Chapinero,CLL 65 Bis # 4 - 90,4.6483962589999805,-74.056648629,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,8
160010208,02,08,SUR,BOSA LA ESTACION,Colegio Distrital Simón Rodríguez - Sede B,GRANADA COLEGIO SIMON RODRIGUEZ SEDE B,CC ECOPLAZA | GRANADA COLEGIO SIMON RODRIGUEZ SEDE B,Colegio Distrital Simón Rodríguez - Sede B,Granada Colegio Simón Rodríguez Sede B,02,Chapinero,CLL 65 Bis # 4 - 90,4.6483962589999805,-74.056648629,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,8
160010209,02,09,NORTE,CHAPINERO,SENA,SENA CALLE 65,COLEGIO JOSE JOAQUIN CASAS | I.E. SILVINO RODRIGUEZ SD MANZANARES | SENA CALLE 65,SENA,SENA CLL 65,02,Chapinero,CRA 13 # 65 - 10 Entrada Parqueadero,4.651756260000013,-74.06288077300002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,1,23,0,1,0,1,100.0,50.0,9
160010209,02,09,NORTE,FERIAS,SENA,SENA CALLE 65,COLEGIO JOSE JOAQUIN CASAS | I.E. SILVINO RODRIGUEZ SD MANZANARES | SENA CALLE 65,SENA,SENA CLL 65,02,Chapinero,CRA 13 # 65 - 10 Entrada Parqueadero,4.651756260000013,-74.06288077300002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,9
160010209,02,09,NORTE,ORQUÍDEAS,SENA,SENA CALLE 65,COLEGIO JOSE JOAQUIN CASAS | I.E. SILVINO RODRIGUEZ SD MANZANARES | SENA CALLE 65,SENA,SENA CLL 65,02,Chapinero,CRA 13 # 65 - 10 Entrada Parqueadero,4.651756260000013,-74.06288077300002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,0,0,0,0,0,0,0,0.0,0.0,9
160010209,02,09,SUR,KENNEDY,SENA,SENA CALLE 65,COLEGIO JOSE JOAQUIN CASAS | I.E. SILVINO RODRIGUEZ SD MANZANARES | SENA CALLE 65,SENA,SENA CLL 65,02,Chapinero,CRA 13 # 65 - 10 Entrada Parqueadero,4.651756260000013,-74.06288077300002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,2,0,1,0,0,100.0,0.0,9
160010210,02,10,NORTE,CHAPINERO,Fundación Universitaria Konrad Lorenz,UNIVERSIDAD KONRAD LORENZ,ESC REFUGIO INFANTIL | I.E. VIDA NUEVA | UNIVERSIDAD KONRAD LORENZ,Fundación Universitaria Konrad Lorenz,Universidad Konrad Lorenz,02,Chapinero,CRA 9 Bis # 62 - 43,4.64841756200002,-74.06145695999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,5,5,3,66,1,0,2,2,100.0,60.0,10
160010210,02,10,NORTE,LA GRANJA,Fundación Universitaria Konrad Lorenz,UNIVERSIDAD KONRAD LORENZ,ESC REFUGIO INFANTIL | I.E. VIDA NUEVA | UNIVERSIDAD KONRAD LORENZ,Fundación Universitaria Konrad Lorenz,Universidad Konrad Lorenz,02,Chapinero,CRA 9 Bis # 62 - 43,4.64841756200002,-74.06145695999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,72,0,0,0,1,100.0,0.0,10
160010210,02,10,SUR,CANDELARIA LA NUEVA,Fundación Universitaria Konrad Lorenz,UNIVERSIDAD KONRAD LORENZ,ESC REFUGIO INFANTIL | I.E. VIDA NUEVA | UNIVERSIDAD KONRAD LORENZ,Fundación Universitaria Konrad Lorenz,Universidad Konrad Lorenz,02,Chapinero,CRA 9 Bis # 62 - 43,4.64841756200002,-74.06145695999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,10
160010211,02,11,NORTE,CHAPINERO,Parqueadero SENA,SENA CALLE 52,CENTRO  COMERCIAL CENTRO CHIA | SENA CALLE 52,Parqueadero SENA,SENA CLL 52,02,Chapinero,CLL 52 # 13 - 65,4.639026453999975,-74.06613584299998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,5,5,2,27,2,1,1,1,100.0,40.0,11
160010211,02,11,NORTE,SUBA – FLORES,Parqueadero SENA,SENA CALLE 52,CENTRO  COMERCIAL CENTRO CHIA | SENA CALLE 52,Parqueadero SENA,SENA CLL 52,02,Chapinero,CLL 52 # 13 - 65,4.639026453999975,-74.06613584299998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,10,0,0,0,1,100.0,0.0,11
